BRICK,DAYS_IN,LAKE,LAKE_INV.YEAR,SPP,LENGTH_MM,DEPTH_M
5,150,Silver,Silver - 2001,zebra,13.44,1.23
5,150,Silver,Silver - 2001,zebra,13.34,1.23
5,150,Silver,Silver - 2001,zebra,13.3,1.23
5,150,Silver,Silver - 2001,zebra,13.29,1.23
5,150,Silver,Silver - 2001,zebra,13.27,1.23
5,150,Silver,Silver - 2001,zebra,13.1,1.23
5,150,Silver,Silver - 2001,zebra,12.88,1.23
5,150,Silver,Silver - 2001,zebra,12.82,1.23
5,150,Silver,Silver - 2001,zebra,12.79,1.23
5,150,Silver,Silver - 2001,zebra,12.78,1.23
5,150,Silver,Silver - 2001,zebra,12.76,1.23
5,150,Silver,Silver - 2001,zebra,12.62,1.23
5,150,Silver,Silver - 2001,zebra,12.54,1.23
5,150,Silver,Silver - 2001,zebra,12.48,1.23
5,150,Silver,Silver - 2001,zebra,12.31,1.23
5,150,Silver,Silver - 2001,zebra,12.3,1.23
5,150,Silver,Silver - 2001,zebra,12.23,1.23
5,150,Silver,Silver - 2001,zebra,12.14,1.23
5,150,Silver,Silver - 2001,zebra,12.06,1.23
5,150,Silver,Silver - 2001,zebra,11.85,1.23
5,150,Silver,Silver - 2001,zebra,11.83,1.23
5,150,Silver,Silver - 2001,zebra,11.83,1.23
5,150,Silver,Silver - 2001,zebra,11.7,1.23
5,150,Silver,Silver - 2001,zebra,11.6,1.23
5,150,Silver,Silver - 2001,zebra,11.55,1.23
5,150,Silver,Silver - 2001,zebra,11.54,1.23
5,150,Silver,Silver - 2001,zebra,11.43,1.23
5,150,Silver,Silver - 2001,zebra,11.43,1.23
5,150,Silver,Silver - 2001,zebra,11.39,1.23
5,150,Silver,Silver - 2001,zebra,11.15,1.23
5,150,Silver,Silver - 2001,zebra,11.08,1.23
5,150,Silver,Silver - 2001,zebra,11.08,1.23
5,150,Silver,Silver - 2001,zebra,10.66,1.23
5,150,Silver,Silver - 2001,zebra,10.65,1.23
5,150,Silver,Silver - 2001,zebra,10.62,1.23
5,150,Silver,Silver - 2001,zebra,10.51,1.23
5,150,Silver,Silver - 2001,zebra,10.48,1.23
5,150,Silver,Silver - 2001,zebra,10.43,1.23
5,150,Silver,Silver - 2001,zebra,10.4,1.23
5,150,Silver,Silver - 2001,zebra,10.27,1.23
5,150,Silver,Silver - 2001,zebra,10.13,1.23
5,150,Silver,Silver - 2001,zebra,9.88,1.23
5,150,Silver,Silver - 2001,zebra,9.67,1.23
5,150,Silver,Silver - 2001,zebra,9.47,1.23
5,150,Silver,Silver - 2001,zebra,9.23,1.23
5,150,Silver,Silver - 2001,zebra,9.04,1.23
5,150,Silver,Silver - 2001,zebra,8.45,1.23
5,150,Silver,Silver - 2001,zebra,8.13,1.23
5,150,Silver,Silver - 2001,zebra,7.49,1.23
5,150,Silver,Silver - 2001,zebra,7.22,1.23
5,150,Silver,Silver - 2001,zebra,6.95,1.23
5,150,Silver,Silver - 2001,zebra,6.82,1.23
5,150,Silver,Silver - 2001,zebra,6.31,1.23
5,150,Silver,Silver - 2001,zebra,6.26,1.23
5,150,Silver,Silver - 2001,zebra,5.86,1.23
5,150,Silver,Silver - 2001,zebra,5.79,1.23
5,150,Silver,Silver - 2001,zebra,5.66,1.23
5,150,Silver,Silver - 2001,zebra,5.53,1.23
5,150,Silver,Silver - 2001,zebra,5.47,1.23
5,150,Silver,Silver - 2001,zebra,5.42,1.23
5,150,Silver,Silver - 2001,zebra,5.38,1.23
5,150,Silver,Silver - 2001,zebra,5.28,1.23
5,150,Silver,Silver - 2001,zebra,4.9,1.23
5,150,Silver,Silver - 2001,zebra,4.6,1.23
5,150,Silver,Silver - 2001,zebra,4.53,1.23
5,150,Silver,Silver - 2001,zebra,3.92,1.23
5,150,Silver,Silver - 2001,zebra,3.45,1.23
5,150,Silver,Silver - 2001,zebra,3.22,1.23
5,150,Silver,Silver - 2001,zebra,2.97,1.23
5,150,Silver,Silver - 2001,zebra,2.92,1.23
5,150,Silver,Silver - 2001,zebra,2.88,1.23
5,150,Silver,Silver - 2001,zebra,1.99,1.23
5,150,Silver,Silver - 2001,zebra,1.98,1.23
5,150,Silver,Silver - 2001,zebra,1.63,1.23
5,150,Silver,Silver - 2001,zebra,1.11,1.23
4,131,Silver,Silver - 2001,zebra,18.35,1.23
4,131,Silver,Silver - 2001,zebra,17.38,1.23
4,131,Silver,Silver - 2001,zebra,16.97,1.23
4,131,Silver,Silver - 2001,zebra,15.75,1.23
4,131,Silver,Silver - 2001,zebra,15.73,1.23
4,131,Silver,Silver - 2001,zebra,15.11,1.23
4,131,Silver,Silver - 2001,zebra,15.01,1.23
4,131,Silver,Silver - 2001,zebra,14.88,1.23
4,131,Silver,Silver - 2001,zebra,14.87,1.23
4,131,Silver,Silver - 2001,zebra,14.77,1.23
4,131,Silver,Silver - 2001,zebra,14.68,1.23
4,131,Silver,Silver - 2001,zebra,14.64,1.23
4,131,Silver,Silver - 2001,zebra,14.44,1.23
4,131,Silver,Silver - 2001,zebra,14.36,1.23
4,131,Silver,Silver - 2001,zebra,14.32,1.23
4,131,Silver,Silver - 2001,zebra,14.31,1.23
4,131,Silver,Silver - 2001,zebra,14.28,1.23
4,131,Silver,Silver - 2001,zebra,14.27,1.23
4,131,Silver,Silver - 2001,zebra,14.24,1.23
4,131,Silver,Silver - 2001,zebra,14.08,1.23
4,131,Silver,Silver - 2001,zebra,13.96,1.23
4,131,Silver,Silver - 2001,zebra,13.83,1.23
4,131,Silver,Silver - 2001,zebra,13.81,1.23
4,131,Silver,Silver - 2001,zebra,13.79,1.23
4,131,Silver,Silver - 2001,zebra,13.55,1.23
4,131,Silver,Silver - 2001,zebra,13.4,1.23
4,131,Silver,Silver - 2001,zebra,13.38,1.23
4,131,Silver,Silver - 2001,zebra,13.26,1.23
4,131,Silver,Silver - 2001,zebra,13.19,1.23
4,131,Silver,Silver - 2001,zebra,13.11,1.23
4,131,Silver,Silver - 2001,zebra,13.07,1.23
4,131,Silver,Silver - 2001,zebra,13.01,1.23
4,131,Silver,Silver - 2001,zebra,12.92,1.23
4,131,Silver,Silver - 2001,zebra,12.87,1.23
4,131,Silver,Silver - 2001,zebra,12.79,1.23
4,131,Silver,Silver - 2001,zebra,12.46,1.23
4,131,Silver,Silver - 2001,zebra,12.38,1.23
4,131,Silver,Silver - 2001,zebra,12.22,1.23
4,131,Silver,Silver - 2001,zebra,11.79,1.23
4,131,Silver,Silver - 2001,zebra,11.59,1.23
4,131,Silver,Silver - 2001,zebra,11.49,1.23
4,131,Silver,Silver - 2001,zebra,11.19,1.23
4,131,Silver,Silver - 2001,zebra,11.18,1.23
4,131,Silver,Silver - 2001,zebra,10.99,1.23
4,131,Silver,Silver - 2001,zebra,10.96,1.23
4,131,Silver,Silver - 2001,zebra,10.47,1.23
4,131,Silver,Silver - 2001,zebra,10.46,1.23
4,131,Silver,Silver - 2001,zebra,10.36,1.23
4,131,Silver,Silver - 2001,zebra,10.33,1.23
4,131,Silver,Silver - 2001,zebra,10.31,1.23
4,131,Silver,Silver - 2001,zebra,10.28,1.23
4,131,Silver,Silver - 2001,zebra,10.25,1.23
4,131,Silver,Silver - 2001,zebra,10.24,1.23
4,131,Silver,Silver - 2001,zebra,10.23,1.23
4,131,Silver,Silver - 2001,zebra,9.48,1.23
4,131,Silver,Silver - 2001,zebra,9.48,1.23
4,131,Silver,Silver - 2001,zebra,9.38,1.23
4,131,Silver,Silver - 2001,zebra,9.38,1.23
4,131,Silver,Silver - 2001,zebra,9.27,1.23
4,131,Silver,Silver - 2001,zebra,9.25,1.23
4,131,Silver,Silver - 2001,zebra,9.24,1.23
4,131,Silver,Silver - 2001,zebra,9.23,1.23
4,131,Silver,Silver - 2001,zebra,9.19,1.23
4,131,Silver,Silver - 2001,zebra,9.03,1.23
4,131,Silver,Silver - 2001,zebra,9.02,1.23
4,131,Silver,Silver - 2001,zebra,8.99,1.23
4,131,Silver,Silver - 2001,zebra,8.27,1.23
4,131,Silver,Silver - 2001,zebra,8.25,1.23
4,131,Silver,Silver - 2001,zebra,7.9,1.23
4,131,Silver,Silver - 2001,zebra,6.51,1.23
4,131,Silver,Silver - 2001,zebra,5.81,1.23
4,131,Silver,Silver - 2001,zebra,5.7,1.23
4,131,Silver,Silver - 2001,zebra,5.69,1.23
4,131,Silver,Silver - 2001,zebra,5.11,1.23
4,131,Silver,Silver - 2001,zebra,5.08,1.23
4,131,Silver,Silver - 2001,zebra,4.95,1.23
4,131,Silver,Silver - 2001,zebra,4.4,1.23
3,83,Silver,Silver - 2001,zebra,18.52,1.23
3,83,Silver,Silver - 2001,zebra,17.22,1.23
3,83,Silver,Silver - 2001,zebra,16.77,1.23
3,83,Silver,Silver - 2001,zebra,16.72,1.23
3,83,Silver,Silver - 2001,zebra,16.53,1.23
3,83,Silver,Silver - 2001,zebra,16.06,1.23
3,83,Silver,Silver - 2001,zebra,15.9,1.23
3,83,Silver,Silver - 2001,zebra,15.81,1.23
3,83,Silver,Silver - 2001,zebra,15.8,1.23
3,83,Silver,Silver - 2001,zebra,15.51,1.23
3,83,Silver,Silver - 2001,zebra,15.45,1.23
3,83,Silver,Silver - 2001,zebra,15.36,1.23
3,83,Silver,Silver - 2001,zebra,15.31,1.23
3,83,Silver,Silver - 2001,zebra,15.31,1.23
3,83,Silver,Silver - 2001,zebra,15.26,1.23
3,83,Silver,Silver - 2001,zebra,15.09,1.23
3,83,Silver,Silver - 2001,zebra,14.89,1.23
3,83,Silver,Silver - 2001,zebra,14.77,1.23
3,83,Silver,Silver - 2001,zebra,14.73,1.23
3,83,Silver,Silver - 2001,zebra,14.71,1.23
3,83,Silver,Silver - 2001,zebra,14.65,1.23
3,83,Silver,Silver - 2001,zebra,14.65,1.23
3,83,Silver,Silver - 2001,zebra,14.65,1.23
3,83,Silver,Silver - 2001,zebra,14.63,1.23
3,83,Silver,Silver - 2001,zebra,14.6,1.23
3,83,Silver,Silver - 2001,zebra,14.57,1.23
3,83,Silver,Silver - 2001,zebra,14.55,1.23
3,83,Silver,Silver - 2001,zebra,14.49,1.23
3,83,Silver,Silver - 2001,zebra,14.47,1.23
3,83,Silver,Silver - 2001,zebra,14.36,1.23
3,83,Silver,Silver - 2001,zebra,14.31,1.23
3,83,Silver,Silver - 2001,zebra,14.27,1.23
3,83,Silver,Silver - 2001,zebra,14.26,1.23
3,83,Silver,Silver - 2001,zebra,14.24,1.23
3,83,Silver,Silver - 2001,zebra,14.15,1.23
3,83,Silver,Silver - 2001,zebra,14.12,1.23
3,83,Silver,Silver - 2001,zebra,14.1,1.23
3,83,Silver,Silver - 2001,zebra,14.06,1.23
3,83,Silver,Silver - 2001,zebra,14.02,1.23
3,83,Silver,Silver - 2001,zebra,13.97,1.23
3,83,Silver,Silver - 2001,zebra,13.95,1.23
3,83,Silver,Silver - 2001,zebra,13.84,1.23
3,83,Silver,Silver - 2001,zebra,13.84,1.23
3,83,Silver,Silver - 2001,zebra,13.8,1.23
3,83,Silver,Silver - 2001,zebra,13.73,1.23
3,83,Silver,Silver - 2001,zebra,13.69,1.23
3,83,Silver,Silver - 2001,zebra,13.6,1.23
3,83,Silver,Silver - 2001,zebra,13.57,1.23
3,83,Silver,Silver - 2001,zebra,13.56,1.23
3,83,Silver,Silver - 2001,zebra,13.51,1.23
3,83,Silver,Silver - 2001,zebra,13.46,1.23
3,83,Silver,Silver - 2001,zebra,13.43,1.23
3,83,Silver,Silver - 2001,zebra,13.41,1.23
3,83,Silver,Silver - 2001,zebra,13.36,1.23
3,83,Silver,Silver - 2001,zebra,13.36,1.23
3,83,Silver,Silver - 2001,zebra,13.34,1.23
3,83,Silver,Silver - 2001,zebra,13.29,1.23
3,83,Silver,Silver - 2001,zebra,13.28,1.23
3,83,Silver,Silver - 2001,zebra,13.15,1.23
3,83,Silver,Silver - 2001,zebra,13.12,1.23
3,83,Silver,Silver - 2001,zebra,13.1,1.23
3,83,Silver,Silver - 2001,zebra,13.09,1.23
3,83,Silver,Silver - 2001,zebra,12.95,1.23
3,83,Silver,Silver - 2001,zebra,12.9,1.23
3,83,Silver,Silver - 2001,zebra,12.8,1.23
3,83,Silver,Silver - 2001,zebra,12.8,1.23
3,83,Silver,Silver - 2001,zebra,12.7,1.23
3,83,Silver,Silver - 2001,zebra,12.6,1.23
3,83,Silver,Silver - 2001,zebra,12.59,1.23
3,83,Silver,Silver - 2001,zebra,12.49,1.23
3,83,Silver,Silver - 2001,zebra,12.38,1.23
3,83,Silver,Silver - 2001,zebra,12.34,1.23
3,83,Silver,Silver - 2001,zebra,12.28,1.23
3,83,Silver,Silver - 2001,zebra,12.25,1.23
3,83,Silver,Silver - 2001,zebra,12.05,1.23
3,83,Silver,Silver - 2001,zebra,12.05,1.23
3,83,Silver,Silver - 2001,zebra,12.04,1.23
3,83,Silver,Silver - 2001,zebra,11.92,1.23
3,83,Silver,Silver - 2001,zebra,11.83,1.23
3,83,Silver,Silver - 2001,zebra,11.76,1.23
3,83,Silver,Silver - 2001,zebra,11.74,1.23
3,83,Silver,Silver - 2001,zebra,11.69,1.23
3,83,Silver,Silver - 2001,zebra,11.42,1.23
3,83,Silver,Silver - 2001,zebra,11.16,1.23
3,83,Silver,Silver - 2001,zebra,11.16,1.23
3,83,Silver,Silver - 2001,zebra,11.06,1.23
3,83,Silver,Silver - 2001,zebra,10.98,1.23
3,83,Silver,Silver - 2001,zebra,10.98,1.23
3,83,Silver,Silver - 2001,zebra,10.88,1.23
3,83,Silver,Silver - 2001,zebra,10.79,1.23
3,83,Silver,Silver - 2001,zebra,10.77,1.23
3,83,Silver,Silver - 2001,zebra,10.68,1.23
3,83,Silver,Silver - 2001,zebra,10.62,1.23
3,83,Silver,Silver - 2001,zebra,10.48,1.23
3,83,Silver,Silver - 2001,zebra,10.47,1.23
3,83,Silver,Silver - 2001,zebra,10.45,1.23
3,83,Silver,Silver - 2001,zebra,10.44,1.23
3,83,Silver,Silver - 2001,zebra,10.4,1.23
3,83,Silver,Silver - 2001,zebra,10.35,1.23
3,83,Silver,Silver - 2001,zebra,10.33,1.23
3,83,Silver,Silver - 2001,zebra,10.33,1.23
3,83,Silver,Silver - 2001,zebra,10.22,1.23
3,83,Silver,Silver - 2001,zebra,10.21,1.23
3,83,Silver,Silver - 2001,zebra,10.17,1.23
3,83,Silver,Silver - 2001,zebra,10.17,1.23
3,83,Silver,Silver - 2001,zebra,10.16,1.23
3,83,Silver,Silver - 2001,zebra,10.12,1.23
3,83,Silver,Silver - 2001,zebra,10.08,1.23
3,83,Silver,Silver - 2001,zebra,10.06,1.23
3,83,Silver,Silver - 2001,zebra,10.03,1.23
3,83,Silver,Silver - 2001,zebra,10.01,1.23
3,83,Silver,Silver - 2001,zebra,9.99,1.23
3,83,Silver,Silver - 2001,zebra,9.95,1.23
3,83,Silver,Silver - 2001,zebra,9.92,1.23
3,83,Silver,Silver - 2001,zebra,9.91,1.23
3,83,Silver,Silver - 2001,zebra,9.84,1.23
3,83,Silver,Silver - 2001,zebra,9.82,1.23
3,83,Silver,Silver - 2001,zebra,9.79,1.23
3,83,Silver,Silver - 2001,zebra,9.76,1.23
3,83,Silver,Silver - 2001,zebra,9.75,1.23
3,83,Silver,Silver - 2001,zebra,9.75,1.23
3,83,Silver,Silver - 2001,zebra,9.73,1.23
3,83,Silver,Silver - 2001,zebra,9.72,1.23
3,83,Silver,Silver - 2001,zebra,9.72,1.23
3,83,Silver,Silver - 2001,zebra,9.69,1.23
3,83,Silver,Silver - 2001,zebra,9.68,1.23
3,83,Silver,Silver - 2001,zebra,9.65,1.23
3,83,Silver,Silver - 2001,zebra,9.64,1.23
3,83,Silver,Silver - 2001,zebra,9.6,1.23
3,83,Silver,Silver - 2001,zebra,9.59,1.23
3,83,Silver,Silver - 2001,zebra,9.52,1.23
3,83,Silver,Silver - 2001,zebra,9.47,1.23
3,83,Silver,Silver - 2001,zebra,9.43,1.23
3,83,Silver,Silver - 2001,zebra,9.36,1.23
3,83,Silver,Silver - 2001,zebra,9.26,1.23
3,83,Silver,Silver - 2001,zebra,9.25,1.23
3,83,Silver,Silver - 2001,zebra,9.24,1.23
3,83,Silver,Silver - 2001,zebra,9.07,1.23
3,83,Silver,Silver - 2001,zebra,9.07,1.23
3,83,Silver,Silver - 2001,zebra,9.02,1.23
3,83,Silver,Silver - 2001,zebra,8.96,1.23
3,83,Silver,Silver - 2001,zebra,8.91,1.23
3,83,Silver,Silver - 2001,zebra,8.91,1.23
3,83,Silver,Silver - 2001,zebra,8.71,1.23
3,83,Silver,Silver - 2001,zebra,8.69,1.23
3,83,Silver,Silver - 2001,zebra,8.68,1.23
3,83,Silver,Silver - 2001,zebra,8.59,1.23
3,83,Silver,Silver - 2001,zebra,8.52,1.23
3,83,Silver,Silver - 2001,zebra,8.29,1.23
3,83,Silver,Silver - 2001,zebra,8.28,1.23
3,83,Silver,Silver - 2001,zebra,8.27,1.23
3,83,Silver,Silver - 2001,zebra,8.1,1.23
3,83,Silver,Silver - 2001,zebra,8.06,1.23
3,83,Silver,Silver - 2001,zebra,8.02,1.23
3,83,Silver,Silver - 2001,zebra,7.98,1.23
3,83,Silver,Silver - 2001,zebra,7.93,1.23
3,83,Silver,Silver - 2001,zebra,7.93,1.23
3,83,Silver,Silver - 2001,zebra,7.89,1.23
3,83,Silver,Silver - 2001,zebra,7.86,1.23
3,83,Silver,Silver - 2001,zebra,7.81,1.23
3,83,Silver,Silver - 2001,zebra,7.65,1.23
3,83,Silver,Silver - 2001,zebra,7.62,1.23
3,83,Silver,Silver - 2001,zebra,7.59,1.23
3,83,Silver,Silver - 2001,zebra,7.59,1.23
3,83,Silver,Silver - 2001,zebra,7.57,1.23
3,83,Silver,Silver - 2001,zebra,7.57,1.23
3,83,Silver,Silver - 2001,zebra,7.37,1.23
3,83,Silver,Silver - 2001,zebra,7.3,1.23
3,83,Silver,Silver - 2001,zebra,7.27,1.23
3,83,Silver,Silver - 2001,zebra,7.13,1.23
3,83,Silver,Silver - 2001,zebra,7.08,1.23
3,83,Silver,Silver - 2001,zebra,6.91,1.23
3,83,Silver,Silver - 2001,zebra,6.85,1.23
3,83,Silver,Silver - 2001,zebra,6.74,1.23
3,83,Silver,Silver - 2001,zebra,6.7,1.23
3,83,Silver,Silver - 2001,zebra,6.56,1.23
3,83,Silver,Silver - 2001,zebra,6.5,1.23
3,83,Silver,Silver - 2001,zebra,6.47,1.23
3,83,Silver,Silver - 2001,zebra,6.38,1.23
3,83,Silver,Silver - 2001,zebra,6.27,1.23
3,83,Silver,Silver - 2001,zebra,6.26,1.23
3,83,Silver,Silver - 2001,zebra,6.26,1.23
3,83,Silver,Silver - 2001,zebra,5.86,1.23
3,83,Silver,Silver - 2001,zebra,5.54,1.23
3,83,Silver,Silver - 2001,zebra,5.38,1.23
3,83,Silver,Silver - 2001,zebra,5.25,1.23
3,83,Silver,Silver - 2001,zebra,5.18,1.23
3,83,Silver,Silver - 2001,zebra,5.17,1.23
3,83,Silver,Silver - 2001,zebra,5.14,1.23
3,83,Silver,Silver - 2001,zebra,5.06,1.23
3,83,Silver,Silver - 2001,zebra,4.95,1.23
3,83,Silver,Silver - 2001,zebra,4.91,1.23
3,83,Silver,Silver - 2001,zebra,4.64,1.23
3,83,Silver,Silver - 2001,zebra,4.55,1.23
3,83,Silver,Silver - 2001,zebra,4.27,1.23
3,83,Silver,Silver - 2001,zebra,4.11,1.23
3,83,Silver,Silver - 2001,zebra,3.79,1.23
3,83,Silver,Silver - 2001,zebra,3.6,1.23
3,83,Silver,Silver - 2001,zebra,3.51,1.23
2,63,Silver,Silver - 2001,zebra,16.1,1.23
2,63,Silver,Silver - 2001,zebra,16.02,1.23
2,63,Silver,Silver - 2001,zebra,16,1.23
2,63,Silver,Silver - 2001,zebra,15.74,1.23
2,63,Silver,Silver - 2001,zebra,15.73,1.23
2,63,Silver,Silver - 2001,zebra,15.03,1.23
2,63,Silver,Silver - 2001,zebra,14.57,1.23
2,63,Silver,Silver - 2001,zebra,14.36,1.23
2,63,Silver,Silver - 2001,zebra,13.95,1.23
2,63,Silver,Silver - 2001,zebra,13.89,1.23
2,63,Silver,Silver - 2001,zebra,13.25,1.23
2,63,Silver,Silver - 2001,zebra,13.11,1.23
2,63,Silver,Silver - 2001,zebra,13.09,1.23
2,63,Silver,Silver - 2001,zebra,13.07,1.23
2,63,Silver,Silver - 2001,zebra,13,1.23
2,63,Silver,Silver - 2001,zebra,12.79,1.23
2,63,Silver,Silver - 2001,zebra,12.73,1.23
2,63,Silver,Silver - 2001,zebra,12.6,1.23
2,63,Silver,Silver - 2001,zebra,12.56,1.23
2,63,Silver,Silver - 2001,zebra,12.55,1.23
2,63,Silver,Silver - 2001,zebra,12.49,1.23
2,63,Silver,Silver - 2001,zebra,12.06,1.23
2,63,Silver,Silver - 2001,zebra,11.98,1.23
2,63,Silver,Silver - 2001,zebra,11.92,1.23
2,63,Silver,Silver - 2001,zebra,11.92,1.23
2,63,Silver,Silver - 2001,zebra,11.8,1.23
2,63,Silver,Silver - 2001,zebra,11.72,1.23
2,63,Silver,Silver - 2001,zebra,11.49,1.23
2,63,Silver,Silver - 2001,zebra,11.39,1.23
2,63,Silver,Silver - 2001,zebra,11.38,1.23
2,63,Silver,Silver - 2001,zebra,11.13,1.23
2,63,Silver,Silver - 2001,zebra,11.02,1.23
2,63,Silver,Silver - 2001,zebra,10.95,1.23
2,63,Silver,Silver - 2001,zebra,10.87,1.23
2,63,Silver,Silver - 2001,zebra,10.83,1.23
2,63,Silver,Silver - 2001,zebra,10.78,1.23
2,63,Silver,Silver - 2001,zebra,10.67,1.23
2,63,Silver,Silver - 2001,zebra,10.51,1.23
2,63,Silver,Silver - 2001,zebra,10.46,1.23
2,63,Silver,Silver - 2001,zebra,10.46,1.23
2,63,Silver,Silver - 2001,zebra,10.39,1.23
2,63,Silver,Silver - 2001,zebra,10.37,1.23
2,63,Silver,Silver - 2001,zebra,10.29,1.23
2,63,Silver,Silver - 2001,zebra,10.25,1.23
2,63,Silver,Silver - 2001,zebra,10.23,1.23
2,63,Silver,Silver - 2001,zebra,10.14,1.23
2,63,Silver,Silver - 2001,zebra,10.08,1.23
2,63,Silver,Silver - 2001,zebra,10.02,1.23
2,63,Silver,Silver - 2001,zebra,9.92,1.23
2,63,Silver,Silver - 2001,zebra,9.83,1.23
2,63,Silver,Silver - 2001,zebra,9.64,1.23
2,63,Silver,Silver - 2001,zebra,9.64,1.23
2,63,Silver,Silver - 2001,zebra,9.4,1.23
2,63,Silver,Silver - 2001,zebra,8.87,1.23
2,63,Silver,Silver - 2001,zebra,8.81,1.23
2,63,Silver,Silver - 2001,zebra,8.21,1.23
2,63,Silver,Silver - 2001,zebra,8.12,1.23
2,63,Silver,Silver - 2001,zebra,7.91,1.23
2,63,Silver,Silver - 2001,zebra,7.87,1.23
2,63,Silver,Silver - 2001,zebra,7.87,1.23
2,63,Silver,Silver - 2001,zebra,7.47,1.23
2,63,Silver,Silver - 2001,zebra,7.42,1.23
2,63,Silver,Silver - 2001,zebra,7.34,1.23
2,63,Silver,Silver - 2001,zebra,7.32,1.23
2,63,Silver,Silver - 2001,zebra,7.29,1.23
2,63,Silver,Silver - 2001,zebra,7.26,1.23
2,63,Silver,Silver - 2001,zebra,7.09,1.23
2,63,Silver,Silver - 2001,zebra,6.98,1.23
2,63,Silver,Silver - 2001,zebra,6.8,1.23
2,63,Silver,Silver - 2001,zebra,6.66,1.23
2,63,Silver,Silver - 2001,zebra,6.38,1.23
2,63,Silver,Silver - 2001,zebra,6.34,1.23
2,63,Silver,Silver - 2001,zebra,6.34,1.23
2,63,Silver,Silver - 2001,zebra,6.12,1.23
2,63,Silver,Silver - 2001,zebra,5.74,1.23
2,63,Silver,Silver - 2001,zebra,5.69,1.23
2,63,Silver,Silver - 2001,zebra,5.08,1.23
2,63,Silver,Silver - 2001,zebra,4.68,1.23
2,63,Silver,Silver - 2001,zebra,4.6,1.23
2,63,Silver,Silver - 2001,zebra,4.25,1.23
2,63,Silver,Silver - 2001,zebra,4.18,1.23
2,63,Silver,Silver - 2001,zebra,4.06,1.23
2,63,Silver,Silver - 2001,zebra,3.9,1.23
2,63,Silver,Silver - 2001,zebra,3.85,1.23
2,63,Silver,Silver - 2001,zebra,3.53,1.23
2,63,Silver,Silver - 2001,zebra,3.44,1.23
2,63,Silver,Silver - 2001,zebra,3.08,1.23
2,63,Silver,Silver - 2001,zebra,3.03,1.23
1,28,Silver,Silver - 2001,zebra,15.87,1.23
1,28,Silver,Silver - 2001,zebra,14.97,1.23
1,28,Silver,Silver - 2001,zebra,13.77,1.23
1,28,Silver,Silver - 2001,zebra,13.65,1.23
1,28,Silver,Silver - 2001,zebra,13.54,1.23
1,28,Silver,Silver - 2001,zebra,13.32,1.23
1,28,Silver,Silver - 2001,zebra,13.3,1.23
1,28,Silver,Silver - 2001,zebra,13.01,1.23
1,28,Silver,Silver - 2001,zebra,12.9,1.23
1,28,Silver,Silver - 2001,zebra,12.88,1.23
1,28,Silver,Silver - 2001,zebra,12.85,1.23
1,28,Silver,Silver - 2001,zebra,12.65,1.23
1,28,Silver,Silver - 2001,zebra,12.13,1.23
1,28,Silver,Silver - 2001,zebra,12.11,1.23
1,28,Silver,Silver - 2001,zebra,11.67,1.23
1,28,Silver,Silver - 2001,zebra,11.63,1.23
1,28,Silver,Silver - 2001,zebra,11.63,1.23
1,28,Silver,Silver - 2001,zebra,11.56,1.23
1,28,Silver,Silver - 2001,zebra,11.44,1.23
1,28,Silver,Silver - 2001,zebra,11.25,1.23
1,28,Silver,Silver - 2001,zebra,11.13,1.23
1,28,Silver,Silver - 2001,zebra,11.11,1.23
1,28,Silver,Silver - 2001,zebra,10.95,1.23
1,28,Silver,Silver - 2001,zebra,10.9,1.23
1,28,Silver,Silver - 2001,zebra,10.59,1.23
1,28,Silver,Silver - 2001,zebra,9.85,1.23
1,28,Silver,Silver - 2001,zebra,9.8,1.23
1,28,Silver,Silver - 2001,zebra,9.58,1.23
1,28,Silver,Silver - 2001,zebra,9.34,1.23
1,28,Silver,Silver - 2001,zebra,9.21,1.23
1,28,Silver,Silver - 2001,zebra,9.19,1.23
1,28,Silver,Silver - 2001,zebra,9.08,1.23
1,28,Silver,Silver - 2001,zebra,8.64,1.23
1,28,Silver,Silver - 2001,zebra,8.45,1.23
1,28,Silver,Silver - 2001,zebra,8.2,1.23
1,28,Silver,Silver - 2001,zebra,8.17,1.23
1,28,Silver,Silver - 2001,zebra,7.77,1.23
1,28,Silver,Silver - 2001,zebra,7.46,1.23
1,28,Silver,Silver - 2001,zebra,7.13,1.23
1,28,Silver,Silver - 2001,zebra,7.13,1.23
1,28,Silver,Silver - 2001,zebra,6.83,1.23
1,28,Silver,Silver - 2001,zebra,6.75,1.23
1,28,Silver,Silver - 2001,zebra,6.66,1.23
1,28,Silver,Silver - 2001,zebra,6.63,1.23
1,28,Silver,Silver - 2001,zebra,6.49,1.23
1,28,Silver,Silver - 2001,zebra,6.22,1.23
1,28,Silver,Silver - 2001,zebra,5.93,1.23
1,28,Silver,Silver - 2001,zebra,5.67,1.23
1,28,Silver,Silver - 2001,zebra,5.35,1.23
1,28,Silver,Silver - 2001,zebra,5.22,1.23
1,28,Silver,Silver - 2001,zebra,4.8,1.23
1,28,Silver,Silver - 2001,zebra,4.38,1.23
1,28,Silver,Silver - 2001,zebra,3.98,1.23
1,28,Silver,Silver - 2001,zebra,3.71,1.23
1,28,Silver,Silver - 2001,zebra,2.71,1.23
1,28,Silver,Silver - 2001,zebra,2.02,1.23
5,151,Song,Song - 2017,zebra,15.97,0.97
5,151,Song,Song - 2017,zebra,15.78,0.97
5,151,Song,Song - 2017,zebra,15.75,0.97
